host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775847555.268408,0.6566100120544434,enc,,,,,476718.0,18.0,0.00239,0.0
1775847555.2684102,0.6566121578216553,enc,,,,,476728.0,18.0,0.00239,0.0
1775847555.268411,0.6566128730773926,enc,,,,,476738.0,18.0,0.00239,0.0
1775847555.268412,0.6566140651702881,enc,,,,,476748.0,18.0,0.00239,0.0
1775847555.2684128,0.6566147804260254,enc,,,,,476758.0,18.0,0.00239,0.0
1775847555.268415,0.6566169261932373,enc,,,,,476768.0,18.0,0.00239,0.0
1775847555.268416,0.6566178798675537,enc,,,,,476778.0,18.0,0.00239,0.0
1775847555.2684171,0.6566190719604492,enc,,,,,476788.0,18.0,0.00239,0.0
1775847555.268419,0.656620979309082,enc,,,,,476798.0,18.0,0.00239,0.0
1775847555.405911,0.7941129207611084,enc,,,,,476808.0,18.0,0.00239,0.0
1775847555.405928,0.7941298484802246,enc,,,,,476818.0,18.0,0.00239,0.0
1775847555.40593,0.7941319942474365,enc,,,,,476828.0,18.0,0.00239,0.0
1775847555.407671,0.7958729267120361,enc,,,,,476918.0,18.0,0.00239,0.0
1775847555.4076731,0.795875072479248,enc,,,,,476928.0,18.0,0.00239,0.0
1775847555.407674,0.7958760261535645,enc,,,,,476938.0,18.0,0.00239,0.0
1775847555.407676,0.7958779335021973,enc,,,,,476948.0,18.0,0.00239,0.0
1775847555.407677,0.7958788871765137,enc,,,,,476958.0,18.0,0.00239,0.0
1775847555.544152,0.9323539733886719,enc,,,,,476968.0,18.0,0.00239,0.0
1775847555.5441642,0.932366132736206,enc,,,,,476978.0,18.0,0.00239,0.0
1775847555.5441658,0.9323678016662598,enc,,,,,476988.0,18.0,0.00239,0.0
1775847555.544168,0.9323699474334717,enc,,,,,476998.0,18.0,0.00239,0.0
1775847555.544169,0.9323709011077881,enc,,,,,477008.0,18.0,0.00239,0.0
1775847555.54417,0.9323718547821045,enc,,,,,477018.0,18.0,0.00239,0.0
1775847555.544171,0.932373046875,enc,,,,,477028.0,18.0,0.00239,0.0
1775847555.544173,0.9323749542236328,enc,,,,,477038.0,18.0,0.00239,0.0
1775847555.682872,1.0710740089416504,enc,,,,,477058.0,18.0,0.00239,0.0
1775847555.682884,1.0710859298706055,enc,,,,,477128.0,18.0,0.00239,0.0
1775847555.682886,1.0710878372192383,enc,,,,,477138.0,18.0,0.00239,0.0
1775847555.6828868,1.0710887908935547,enc,,,,,477148.0,18.0,0.00239,0.0
1775847555.682888,1.0710899829864502,enc,,,,,477158.0,18.0,0.00239,0.0
1775847555.68289,1.071091890335083,enc,,,,,477168.0,18.0,0.00239,0.0
1775847555.682891,1.0710928440093994,enc,,,,,477178.0,18.0,0.00239,0.0
1775847555.682892,1.071094036102295,enc,,,,,477188.0,18.0,0.00239,0.0
1775847555.682893,1.0710949897766113,enc,,,,,477198.0,18.0,0.00239,0.0
1775847555.6828952,1.0710971355438232,enc,,,,,477208.0,18.0,0.00239,0.0
1775847555.682896,1.0710978507995605,enc,,,,,477218.0,18.0,0.00239,0.0
1775847555.6828969,1.071098804473877,enc,,,,,477228.0,18.0,0.00239,0.0
1775847555.82009,1.208292007446289,enc,,,,,477238.0,18.0,0.00239,0.0
1775847555.820103,1.2083048820495605,enc,,,,,477248.0,18.0,0.00239,0.0
1775847555.8212302,1.2094321250915527,enc,,,,,477268.0,18.0,0.00239,0.0
1775847555.8216078,1.2098097801208496,enc,,,,,477338.0,19.0,0.00253,0.0
1775847555.821609,1.2098109722137451,enc,,,,,477348.0,19.0,0.00253,0.0
1775847555.82161,1.2098119258880615,enc,,,,,477358.0,19.0,0.00253,0.0
1775847555.961405,1.349606990814209,enc,,,,,477368.0,19.0,0.00253,0.0
1775847555.96142,1.3496220111846924,enc,,,,,477378.0,19.0,0.00253,0.0
1775847555.961422,1.3496239185333252,enc,,,,,477388.0,19.0,0.00253,0.0
1775847555.962613,1.3508150577545166,enc,,,,,477408.0,19.0,0.00253,0.0
1775847555.962615,1.3508169651031494,enc,,,,,477418.0,19.0,0.00253,0.0
1775847555.962616,1.3508179187774658,enc,,,,,477428.0,19.0,0.00253,0.0
1775847555.962618,1.3508200645446777,enc,,,,,477438.0,19.0,0.00253,0.0
1775847555.9626188,1.350820779800415,enc,,,,,477448.0,19.0,0.00253,0.0
1775847555.96262,1.3508219718933105,enc,,,,,477458.0,19.0,0.00253,0.0
1775847556.099804,1.4880058765411377,enc,,,,,477558.0,19.0,0.00253,0.0
1775847556.099817,1.4880189895629883,enc,,,,,477568.0,19.0,0.00253,0.0
1775847556.099818,1.4880199432373047,enc,,,,,477578.0,19.0,0.00253,0.0
1775847556.09982,1.4880218505859375,enc,,,,,477588.0,20.0,0.00266,0.0133
1775847556.099821,1.488023042678833,enc,,,,,477598.0,20.0,0.00266,0.0
1775847556.099823,1.4880249500274658,enc,,,,,477608.0,20.0,0.00266,0.0
1775847556.0998242,1.4880261421203613,enc,,,,,477618.0,20.0,0.00266,0.0
1775847556.099825,1.4880268573760986,enc,,,,,477628.0,20.0,0.00266,0.0
1775847556.099827,1.4880290031433105,enc,,,,,477638.0,20.0,0.00266,0.0
1775847556.099828,1.488029956817627,enc,,,,,477648.0,20.0,0.00266,0.0
1775847556.099829,1.4880309104919434,enc,,,,,477658.0,20.0,0.00266,0.0
1775847556.233707,1.6219089031219482,enc,,,,,477668.0,20.0,0.00266,0.0
1775847556.234613,1.6228148937225342,enc,,,,,477688.0,20.0,0.00266,0.0
1775847556.234615,1.622817039489746,enc,,,,,477698.0,20.0,0.00266,0.0
1775847556.234616,1.6228179931640625,enc,,,,,477708.0,20.0,0.00266,0.0
1775847556.234617,1.622818946838379,enc,,,,,477718.0,20.0,0.00266,0.0
1775847556.2346182,1.6228201389312744,enc,,,,,477788.0,20.0,0.00266,0.0
1775847556.372871,1.7610728740692139,enc,,,,,477798.0,20.0,0.00266,0.0
1775847556.3728828,1.761084794998169,enc,,,,,477808.0,20.0,0.00266,0.0
1775847556.372884,1.7610859870910645,enc,,,,,477818.0,20.0,0.00266,0.0
1775847556.372886,1.7610878944396973,enc,,,,,477828.0,20.0,0.00266,0.0
1775847556.3728871,1.7610890865325928,enc,,,,,477838.0,20.0,0.00266,0.0
1775847556.372888,1.7610900402069092,enc,,,,,477848.0,20.0,0.00266,0.0
1775847556.37289,1.761091947555542,enc,,,,,477858.0,20.0,0.00266,0.0
1775847556.372891,1.7610929012298584,enc,,,,,477868.0,20.0,0.00266,0.0
1775847556.372892,1.7610938549041748,enc,,,,,477878.0,20.0,0.00266,0.0
1775847556.372894,1.7610960006713867,enc,,,,,477888.0,20.0,0.00266,0.0
1775847556.372895,1.7610969543457031,enc,,,,,477898.0,20.0,0.00266,0.0
1775847556.372896,1.7610979080200195,enc,,,,,477908.0,20.0,0.00266,0.0
1775847556.372898,1.7611000537872314,enc,,,,,477918.0,20.0,0.00266,0.0
1775847556.508766,1.896967887878418,enc,,,,,477928.0,20.0,0.00266,0.0
1775847556.508779,1.8969810009002686,enc,,,,,477938.0,20.0,0.00266,0.0
1775847556.5104032,1.8986051082611084,enc,,,,,478028.0,20.0,0.00266,0.0
1775847556.510405,1.8986070156097412,enc,,,,,478038.0,21.0,0.00279,0.0133
1775847556.5104058,1.8986077308654785,enc,,,,,478048.0,22.0,0.00293,0.0133
1775847556.510408,1.8986098766326904,enc,,,,,478058.0,24.0,0.00319,0.0266
1775847556.5104089,1.8986108303070068,enc,,,,,478068.0,28.0,0.00372,0.0532
1775847556.649895,2.0380969047546387,enc,,,,,478078.0,31.0,0.00412,0.0399
1775847556.649908,2.0381100177764893,enc,,,,,478088.0,36.0,0.00479,0.0665
1775847556.649911,2.0381128787994385,enc,,,,,478098.0,46.0,0.00612,0.133
1775847556.649913,2.0381150245666504,enc,,,,,478108.0,61.0,0.00811,0.1995
1775847556.649914,2.038115978240967,enc,,,,,478118.0,79.0,0.01051,0.2394
1775847556.649916,2.0381178855895996,enc,,,,,478128.0,98.0,0.01303,0.2527
1775847556.6499178,2.0381197929382324,enc,,,,,478138.0,122.0,0.01623,0.3192
1775847556.649919,2.038120985031128,enc,,,,,478148.0,149.0,0.01982,0.3591
1775847556.6507509,2.0389528274536133,enc,,,,,478168.0,211.0,0.02806,0.4256
1775847556.650752,2.038954019546509,enc,,,,,478178.0,247.0,0.03285,0.4788
1775847556.7863512,2.174553155899048,enc,,,,,478188.0,286.0,0.03804,0.5187
1775847556.7863622,2.1745641231536865,enc,,,,,478198.0,328.0,0.04362,0.5586
1775847556.7863638,2.1745657920837402,enc,,,,,478208.0,369.0,0.04907,0.5453
1775847556.786365,2.1745669841766357,enc,,,,,478218.0,414.0,0.05506,0.5985
1775847556.786367,2.1745688915252686,enc,,,,,478228.0,459.0,0.06104,0.5985
1775847556.786368,2.174569845199585,enc,,,,,478298.0,825.0,0.10972,0.7315
1775847556.786369,2.1745710372924805,enc,,,,,478308.0,878.0,0.11677,0.7049
1775847556.78637,2.174571990966797,enc,,,,,478318.0,934.0,0.12422,0.7448
1775847556.924875,2.313076972961426,enc,,,,,478328.0,989.0,0.13153,0.7315
1775847556.924884,2.3130860328674316,enc,,,,,478338.0,1045.0,0.13898,0.7448
1775847556.924885,2.313086986541748,enc,,,,,478348.0,1102.0,0.14656,0.7581
1775847556.924887,2.313088893890381,enc,,,,,478358.0,1160.0,0.15427,0.7714
1775847556.9255948,2.3137967586517334,enc,,,,,478378.0,1281.0,0.17037,0.8113
1775847556.925597,2.3137989044189453,enc,,,,,478388.0,1341.0,0.17835,0.798
1775847556.925598,2.3137998580932617,enc,,,,,478398.0,1400.0,0.18619,0.7847
1775847556.9255989,2.313800811767578,enc,,,,,478408.0,1457.0,0.19377,0.7581
1775847556.925601,2.31380295753479,enc,,,,,478418.0,1516.0,0.20162,0.7847
1775847557.061106,2.449307918548584,enc,,,,,478508.0,2062.0,0.27423,0.7714
1775847557.061118,2.449319839477539,enc,,,,,478518.0,2122.0,0.28221,0.798
