host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775849369.111437,2.715672016143799,enc,,,,,129786.0,53065.0,7.05733,5.8251
1775849369.111438,2.7156729698181152,enc,,,,,129796.0,53500.0,7.11518,5.7853
1775849369.11144,2.715674877166748,enc,,,,,129806.0,53929.0,7.17224,5.7054
1775849369.111441,2.7156758308410645,enc,,,,,129816.0,54352.0,7.22849,5.6257
1775849369.111442,2.71567702293396,enc,,,,,129826.0,54768.0,7.28382,5.5326
1775849369.111443,2.7156779766082764,enc,,,,,129836.0,55178.0,7.33835,5.4528
1775849369.111444,2.7156789302825928,enc,,,,,129846.0,55585.0,7.39248,5.4128
1775849369.111445,2.715679883956909,enc,,,,,129856.0,55989.0,7.44621,5.373
1775849369.111447,2.715682029724121,enc,,,,,129866.0,56390.0,7.49954,5.333
1775849369.243304,2.847538948059082,enc,,,,,129876.0,56788.0,7.55247,5.2932
1775849369.2433631,2.847598075866699,enc,,,,,129886.0,57182.0,7.60487,5.24
1775849369.243365,2.847599983215332,enc,,,,,129896.0,57572.0,7.65674,5.1867
1775849369.243367,2.847601890563965,enc,,,,,129966.0,60204.0,8.00678,4.8144
1775849369.243368,2.8476028442382812,enc,,,,,129976.0,60561.0,8.05425,4.7479
1775849369.2433689,2.8476037979125977,enc,,,,,129986.0,60915.0,8.10133,4.708
1775849369.243371,2.8476059436798096,enc,,,,,129996.0,61263.0,8.14762,4.6282
1775849369.243372,2.847606897354126,enc,,,,,130006.0,61606.0,8.19323,4.5617
1775849369.243374,2.847609043121338,enc,,,,,130016.0,61943.0,8.23805,4.4819
1775849369.243376,2.8476109504699707,enc,,,,,130026.0,62275.0,8.28221,4.4154
1775849369.377101,2.9813358783721924,enc,,,,,130036.0,62603.0,8.32583,4.3622
1775849369.377114,2.981348991394043,enc,,,,,130046.0,62928.0,8.36905,4.3223
1775849369.377116,2.981350898742676,enc,,,,,130056.0,63251.0,8.41201,4.2957
1775849369.377118,2.9813530445098877,enc,,,,,130066.0,63570.0,8.45443,4.2425
1775849369.377119,2.981353998184204,enc,,,,,130076.0,63887.0,8.49659,4.2159
1775849369.37712,2.9813549518585205,enc,,,,,130086.0,64199.0,8.53809,4.1493
1775849369.377121,2.981355905532837,enc,,,,,130096.0,64508.0,8.57918,4.1096
1775849369.377781,2.98201584815979,enc,,,,,130179.0,66941.0,8.90276,3.6706
1775849369.377782,2.9820170402526855,enc,,,,,130189.0,67215.0,8.9392,3.6441
1775849369.509067,3.113301992416382,enc,,,,,130199.0,67486.0,8.97524,3.6041
1775849369.509126,3.11336088180542,enc,,,,,130209.0,67753.0,9.01075,3.5509
1775849369.509814,3.114048957824707,enc,,,,,130229.0,68274.0,9.08004,3.4312
1775849369.5098162,3.114051103591919,enc,,,,,130239.0,68528.0,9.11382,3.3781
1775849369.5098171,3.1140520572662354,enc,,,,,130249.0,68777.0,9.14693,3.3115
1775849369.509818,3.1140530109405518,enc,,,,,130259.0,69022.0,9.17952,3.2583
1775849369.5098188,3.114053726196289,enc,,,,,130269.0,69263.0,9.21157,3.2052
1775849369.641984,3.2462189197540283,enc,,,,,130279.0,69500.0,9.24309,3.1519
1775849369.641996,3.2462308406829834,enc,,,,,130289.0,69733.0,9.27408,3.0988
1775849369.641997,3.246232032775879,enc,,,,,130299.0,69964.0,9.3048,3.0722
1775849369.641999,3.2462339401245117,enc,,,,,130309.0,70191.0,9.33528,2.7397
1775849369.642,3.246234893798828,enc,,,,,130389.0,71900.0,9.56227,2.6998
1775849369.642001,3.2462358474731445,enc,,,,,130399.0,72101.0,9.58901,2.6731
1775849369.642002,3.24623703956604,enc,,,,,130409.0,72299.0,9.61534,2.6333
1775849369.642004,3.246238946914673,enc,,,,,130419.0,72496.0,9.64154,2.62
1775849369.642005,3.2462399005889893,enc,,,,,130429.0,72689.0,9.66721,2.5667
1775849369.642006,3.2462408542633057,enc,,,,,130439.0,72877.0,9.69221,2.5003
1775849369.776746,3.380980968475342,enc,,,,,130449.0,73062.0,9.71681,2.4604
1775849369.7767549,3.3809897899627686,enc,,,,,130459.0,73243.0,9.74089,2.4072
1775849369.776757,3.3809919357299805,enc,,,,,130469.0,73421.0,9.76456,2.3673
1775849369.7767591,3.3809940814971924,enc,,,,,130480.0,73613.0,9.79009,2.3213
1775849369.777195,3.38142991065979,telem,-0.107,37.9,0.26,0.03,,,,
1775849369.777199,3.3814339637756348,enc,,,,,130490.0,73783.0,9.8127,2.2609
1775849369.7775,3.381734848022461,enc,,,,,130501.0,73967.0,9.83717,2.2247
1775849369.7775009,3.3817358016967773,enc,,,,,130511.0,74131.0,9.85898,2.1811
1775849369.777503,3.3817379474639893,enc,,,,,130521.0,74292.0,9.8804,2.1412
1775849369.777504,3.3817389011383057,enc,,,,,130591.0,75329.0,10.01831,1.8486
1775849369.777505,3.381739854812622,enc,,,,,130601.0,75463.0,10.03613,1.7821
1775849369.910033,3.514267921447754,enc,,,,,130611.0,75594.0,10.05355,1.7422
1775849369.910049,3.5142838954925537,enc,,,,,130621.0,75721.0,10.07045,1.6891
1775849369.910051,3.5142860412597656,enc,,,,,130631.0,75844.0,10.0868,1.6358
1775849369.910053,3.5142879486083984,enc,,,,,130641.0,75963.0,10.10263,1.5826
1775849369.910054,3.514288902282715,enc,,,,,130651.0,76079.0,10.11806,1.5428
1775849369.910055,3.5142898559570312,enc,,,,,130661.0,76191.0,10.13295,1.4895
1775849369.910057,3.514292001724243,enc,,,,,130671.0,76300.0,10.14745,1.4496
1775849369.910058,3.5142929553985596,enc,,,,,130681.0,76406.0,10.16155,1.4097
1775849369.910059,3.514293909072876,enc,,,,,130691.0,76509.0,10.17524,1.3699
1775849370.023844,3.6280789375305176,enc,,,,,130701.0,76609.0,10.18854,1.33
1775849370.0238998,3.6281347274780273,enc,,,,,130711.0,76704.0,10.20118,1.2634
1775849370.023902,3.6281368732452393,enc,,,,,130721.0,76797.0,10.21355,1.2368
1775849370.023904,3.628139019012451,enc,,,,,130731.0,76887.0,10.22552,1.197
1775849370.023906,3.628140926361084,enc,,,,,130741.0,76974.0,10.23709,1.1571
1775849370.157674,3.761909008026123,enc,,,,,130761.0,77140.0,10.25916,1.0773
1775849370.157685,3.7619199752807617,enc,,,,,130771.0,77219.0,10.26967,1.0507
1775849370.157686,3.761920928955078,enc,,,,,130781.0,77294.0,10.27964,0.9974
1775849370.157687,3.7619218826293945,enc,,,,,130861.0,77797.0,10.34654,0.6915
1775849370.157689,3.7619240283966064,enc,,,,,130871.0,77848.0,10.35332,0.6783
1775849370.15769,3.761924982070923,enc,,,,,130881.0,77895.0,10.35957,0.625
1775849370.1576908,3.76192569732666,enc,,,,,130891.0,77940.0,10.36556,0.5984
1775849370.157692,3.7619268894195557,enc,,,,,130901.0,77983.0,10.37128,0.5719
1775849370.157693,3.761927843093872,enc,,,,,130911.0,78022.0,10.37646,0.5187
1775849370.157694,3.7619290351867676,enc,,,,,130921.0,78060.0,10.38152,0.5054
1775849370.157695,3.761929988861084,enc,,,,,130931.0,78096.0,10.38631,0.4787
1775849370.288477,3.892711877822876,enc,,,,,130941.0,78128.0,10.39056,0.4256
1775849370.288488,3.8927228450775146,enc,,,,,130951.0,78157.0,10.39442,0.3857
1775849370.28849,3.8927249908447266,enc,,,,,130961.0,78185.0,10.39814,0.3724
1775849370.288492,3.8927268981933594,enc,,,,,131041.0,78321.0,10.41623,0.1197
1775849370.2884932,3.892728090286255,enc,,,,,131051.0,78328.0,10.41716,0.0931
1775849370.288494,3.8927290439605713,enc,,,,,131061.0,78331.0,10.41756,0.0399
1775849370.288496,3.892730951309204,enc,,,,,131071.0,78332.0,10.41769,0.0134
1775849370.4226182,4.026853084564209,enc,,,,,131081.0,78330.0,10.41743,-0.0266
1775849370.4226298,4.026864767074585,enc,,,,,131091.0,78328.0,10.41716,-0.0266
